circuit_size,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
30,47.0,0.0,47.0,2.0,1.8652586936950684
40,87.0,0.0,87.0,2.0,3.265179395675659
50,271.0,11.0,260.0,3.0,4.99655294418335
60,274.0,9.0,265.0,3.0,7.32295036315918
70,389.0,12.0,377.0,3.0,9.867860555648804
80,564.0,20.0,544.0,4.0,12.597528457641602
90,610.0,35.0,575.0,4.0,15.837676048278809
100,855.0,32.0,823.0,5.0,19.461381912231445
